Аленка пряничная сказка 1/250гр 8шт (конфеты)	74,91
Конти-мусс молоко 1/18шт.240гр. (конфеты )	74,99
Юбилейное Утр.вит с какао 1/20шт. 250гр. ( печенье )	75,16
Юбилейное Утр.мед. с орехом 1/20 шт. 250 гр. ( печенье )	75,16
Kinder шоколад 1/5шт.*8бл. 100гр. МЮ	75,20
Kinder шоколад 1/10шт.*4бл. 100гр. ВЕСНА	75,20
Kinder шоколад Т8 1/10шт.*4бл. 100гр.	75,20
Kinder шоколад Т8 1/10шт.*4бл. 100гр.	75,20
Kinder шоколад Т8 1/10шт.*4бл. 100гр.	75,20
Kinder шоколад Т8 1/10шт.*4бл. 100гр. ЗИМА	75,20
Kinder шоколад Т8 1/10шт.*4бл. 100гр. Промо	75,20
Kinder шоколад Т8 1/10шт.*4бл. 100гр.	75,20
Клюква в сахарной пудре 1/120 х 9шт	75,29
Изд.х/булочное слоёное Твистики 1/300 гр.*8шт.	75,30
Шоколадный принц класс. 1/260 гр/9 шт (ваф.торт)	75,33
Шоколадный принц с фундуком 1/260 гр/9 шт (ваф.торт)	75,33
Добрый совет с вафлями на фруктозе 1/15 шт. 300 гр. (конфеты)	75,42
Добрый совет с орехами на фруктозе 1/15 шт. 300 гр. (конфеты)	75,42
Choco Fit шоколад+клюква 1/135гр/12шт (печенье Bogutti)	75,44
Добрый совет ванильный вкус 1/4 шт. 180 гр. (зефир)	75,44
Добрый совет ванильный вкус на фруктозе1/12 шт. 180 гр. (зефир)	75,44
Choco Fit шоколад+ апельсин 1/135гр/12шт (печенье Bogutti)	75,45
Choco Fit шоколад+клюква и ягоды годжи 1/135гр/12шт (печенье Bogutti)	75,45
Шд. Баб. с апельсиновыми кусочками и миндалем 100гр. 1*4*17 (шоколад)	75,46
Бабаевский горький с фундуком и изюм100гр. 64шт 4*16	75,46
Шд.Баб. темный с фундуком 1/100 гр (1*4*16) ТП	75,46
Шд.Баб. темный с фундуком 100 гр (1*4*16) (64 шт.)	75,46
Шд.Баб. темный с фундуком НОВЫЙ ДИЗАЙН 100 гр (1*4*16)	75,46
Шд.Баб. темный с целым миндалем 100 гр (1*4*15) (60 шт.)	75,46
Шд.Баб. темный с целым миндалем 100 гр (1*4*15) ТП	75,46
Птица дивная десерт 1/5 шт. 220 гр (конфеты)	75,56
Акварель 1/140 гр.16 шт (драже)	75,61
Мармелад Игрис 1/95гр 60 шт	75,63
Choco Fit шоколад+ орех 1/135гр/12шт (печенье Bogutti)	75,70
Заряшки сдобные с сахаром 1/12 шт. 230 гр. (изд сдобн. сл)	75,74
Маков цвет с воздушным рисом 1/26 200гр (конфеты)	75,74
Торт Коровка (топлёное молоко) 1/250 гр х 15 шт	75,79
Шд. Баб. темный с кусочками чернослива 100 гр 1/17шт *4бл (шоколад)	75,83
Friends c начинкой и c ароматом Cake Panakota 1/78гр. 1*12шт. (мол.шоколад )	75,90
Friends c начинкой и c ароматом Cheesecake Strawberry 1/80гр. 1*12шт. (мол.шоколад )	75,90
Friends Caramel-Macchiato c аэрированной начинкой Макиато 1/78гр. 1*12шт. (мол.шоколад )	75,90
Молочный" Какао-крем" 1/12шт. 100гр. ( шоколад ) (9256)	76,16
Розовый грейпфрут белый шок. 1/12шт. 100гр. ( шоколад ) (9266)	76,16
Ореховый (Боярушка) 1/12 шт. 230 гр (торт) 7259	76,16
Рот-Фронт 1/2,5 кг (250 гр) 10 шт (конфеты) ФА	76,23
Рот-Фронт 1/5 кг (250 гр) 20 шт (конфеты) ФА	76,23
Рот-Фронт с орехами 1/2,5 кг (250 гр) 10 шт (конфеты)	76,23
Рот-Фронт с орехами 1/5 кг (250 гр) 20 шт (конфеты)	76,23
Рот-Фронт шоколадно-сливочный 1/250 гр 2,5 кг 10 шт (конфеты)	76,23
Рот-Фронт шоколадно-сливочный 1/250 гр 5 кг 20 шт (конфеты)	76,23
Шоколадница (груп. упак).5 вафельных батончиков с арахисом 1/150гр 20шт (вафли)	76,27
Ромашки 1/3кг 12 шт (250 гр) (конфеты)	76,67
Ромашки 1/6кг 24 шт (250 гр) (конфеты)	76,67
Юбилейное Утр. мультизлаковое 1/20шт. 250 гр. ( печенье )	76,71
Степашка 1/18 шт/300гр 5,4 кг (конфеты)	76,75
Молочный с ванильной нач. 1/11шт. 100гр. ( шоколад )	76,78
"КОКОСОВОЕ ПИРОЖНОЕ". Шоколад молочный с начинкой со вкусом кокосового пирожного Winter Promo!!!1/12шт. 100гр. ( шоколад )	76,79
"КОРИЦА И ХРУСТЯЩИЕ ХЛОПЬЯ". Шоколад белый с корицей и хлопьями Winter Promo!!!1/12 шт. 100гр. ( шоколад )	76,79
"МИНДАЛЬ В КАРАМЕЛИ". Шоколад молочный с карамелизованным дробленым миндалем Winter Promo!!! 1/12 шт. 100гр. ( шоколад ) (2966)	76,79
Белый лесной орех и рис.хлопья 1/12шт. 100гр. ( шоколад ) (2336)	76,79
Горький 73% какао элитный 1/9 шт. 100гр. ( шоколад )	76,79
Горький " Марципан" 1/12шт. 100гр. ( шоколад )	76,79
КАРАМЕЛЬНЫЙ МУСС. Шоколад молочный с карамельной начинкой и кусочками соленого миндаля NEW!!! 1/11шт. 100гр. ( шоколад ) 2116	76,79
Молочный "Лесной орех" 1/12шт. 100гр. ( шоколад ) (2226)	76,79
Молочный ром, орех, изюм 1/12шт. 100гр. ( шоколад )	76,79
Молочный с начинкой пралине 1/13шт. 100гр. ( шоколад ) (266)	76,79
Молочный - клубника в йогурте 1/12 шт. 100гр. ( шоколад )	76,79
Молочный "Печенье" 1/11шт. 100гр. ( шоколад )	76,79
Молочный "С альп. мол. какао. и шок. мусс" 1/11шт. 100гр. ( шоколад )	76,79
Молочный карамель и лесн. орех 1/12 шт. 100гр. ( шоколад )	76,79
Молочный коф.-ван.нач. (КОФЕ ГЛЯСЕ) 1/12шт. 100гр. ( шоколад ) (2136)	76,79
Молочный с ежевикой и йогуртом 1/12шт. 100гр. ( шоколад ) (2366)	76,79
Молочный с кокос.начинкой 1/12шт. 100гр. ( шоколад )	76,79
Молочный" Альпийское молоко" 1/12шт. 100гр. ( шоколад )	76,79
Темный с мятной начинкой 1/12 шт. 100гр. ( шоколад )	76,79
Минеральная вода "Боржоми" стекло1/12шт./0,5л.	76,89
Шармэль Йогурт 221 гр * 14 шт (пастила)	76,89
Вдохновение Greamy Liqueur вкус кофейный ликер 1/ 100 гр (1*4*17)	77,00
Вдохновение Greamy Liqueur вкус сливочный ликер 1/ 100 гр (1*4*17)	77,00
Вдохновение 1*4*17 (трюф.крем с миндалём) 100 гр (шоколад)	77,00
Вдохновение Mini Dessert вкус Ореховый мусс 1*4*17шт 100 гр (шоколад)	77,00
Вдохновение Mini Dessert вкус Шоколадный брауни 1*4*17 шт 100 гр (шоколад)	77,00
Рот-Фронт с халвой 1/4.5 кг (250 гр) 18 шт (конфеты)	77,00
Ленинградские 1/200 гр/26шт (фас.)	77,14
Сливки с карамелью 1/ 7,1 кг ( печенье )	77,22
Сливочное 1/6,2 кг ( печенье )	77,22
Топлёное молоко 1/6,2 кг ( печенье )	77,22
Топлёное молоко 1/3,5 кг ( печенье ) телевизор	77,22
Счастливый день сдобное с изюмом 1/500 гр/8 шт (печенье)	77,47
Трюфели 1/18 шт/200 гр 3,6 кг (конфеты) (люкс)	77,48
Коровка ирисная 1/250 3 кг 12 шт (конфеты)	77,55
Вернисаж горький десертный 72% какао 1/90гр/15 шт(плитка)	77,59
Шоконатка с арахисом 1/270гр 14шт ( конфеты)	77,68
Слимо хруст. с миндалем 1/200гр 20шт ( конфеты)	77,80
Марсианка "Кокосовый пудинг" 1/ 21 шт. 200 гр. (подарочная коробка)	77,84
Марсианка мокко 1/ 21 шт. 200 гр. (подарочная коробка)	77,84
Марсианка тирамису 1/ 21 шт. 200 гр. (подарочная коробка)	77,84
Марсианка три шоколада 1/ 21 шт. 200 гр. (подарочная коробка)	77,84
Марсианка чизкейк 1/ 21 шт. 200 гр. (подарочная коробка)	77,84
Марсианка шок-манже 1/ 21 шт. 200 гр. (подарочная коробка)	77,84
Марципановые фрукты " Трешка" 1/36гр 24шт(мини набор)	77,96
Bonjour souffle" классика 1/232 гр. 1/9 шт. (десерты )	77,96
Bonjour souffle" клубника со сливками 1/232 гр. 1/9 шт. (десерты )	77,96
Bonjour souffle" ваниль 1/232 гр. 1/9 шт. (десерты )	77,96
Bonjour souffle" лайм 1/232 гр. 1/9 шт. (десерты )	77,96
Bonjour souffle" ликёр 1/232 гр. 1/9 шт. (десерты )	77,96
Сказки Перро 1/200 гр/26шт (фас.)	77,96
Грильяжные возд. нуга и мягкий грильяж фас.250 гр.	77,99
Грильяжные мягкий грильяж фас.250 гр.	77,99
Птичья сласть 1/20шт. 205 г ( набор )	77,99
Харибо марм. " Голдберен" 1/140 гр. 40 штук	78,36
Харибо марм. "Хэппи Кола" (Веселая кола) 1/140 г 40 штук	78,36
Червячки ВУММИС 1/140 гр. 40 штук	78,36
Шоколадный принц с арахисом и изюмом в глазури 1/260 гр/9 шт (ваф.торт) В	78,38
Маскарад 1/18 шт/300гр (конфеты)	78,41
Вдохновение 100 гр (1*4*17)	78,43
Вдохновение (Грецкий орех Грильяж) 1/100 гр. (шоколад) (1*4*17)	78,43
Вдохновение Элитный с миндалем 75% какао 1/100 (1*4*17)	78,43
Котофей 1/3кг (печенье)	78,43
Котофей 1/3кг (печенье) телев.	78,43
Дольки (Апельсиновые) 1/12 шт. 250 гр (мармелад)	78,57
Дольки (Лимонные) 1/12 шт. 250 гр (мармелад)	78,57
Марм. в шок. апельс.палочки "Апельтини" 1/14шт.160 гр.	78,77
Сушка с отрубями 1/2,5 кг. (сухари)	78,84
Choco Gutti апельсиновый крем 1/160гр/18шт (печенье Bogutti)	78,86
Choco Gutti карамельный крем 1/160гр/18шт (печенье Bogutti)	78,86
Novella Новелла вкус нуга- капучино 1/205 гр 1/10 шт. (набор)	78,98
Novella Новелла вкус нуга- капучино 1/205 гр 1/11 шт. (набор)	78,98
Изд.х/булочное слоёное Крендельки 1/350 гр.*8шт.	79,00
Юбилейное 1/7кг (печенье)	79,20
Аленка 1/250 гр х 15 шт. (торт ваф)	79,42
Нектар гранатовый стекло 1/20шт./0,330л. (Тамара)	79,60
Хуторок СП 1/250гр 6шт .( вафли )	79,68
К чаю с молочной начинкой 1/20 шт. 275 гр (вафельные трубочки)	79,70
К чаю с ореховой начинкой 1/20 шт. 275 гр (вафельные трубочки)	79,70
Хлопья мультизерновые (ТМБодрость) 1/250 г 16 шт (сухие завтраки)	79,75
Тёмный 1/90гр /5бл.*20шт (шоколад)	79,89
Раковые шейки 1/2,5 кг (250гр) 10 шт (карамель)	79,97
Раковые шейки 1/5 кг (250гр) 20 шт (карамель)	79,97
